Code_postal,Code_commune_INSEE,Nom_commune,Vent,Neige,Seisme
24480,24005,ALLES SUR DORDOGNE,1,A2,1
24480,24068,LE BUISSON DE CADOUIN,1,A2,1
24480,24560,URVAL,1,A2,1
24480,24052,BOUILLAC,1,A2,1
24480,24273,MOLIERES,1,A2,1
24490,24354,LA ROCHE CHALAIS,1,A2,2
24500,24186,FONROQUE,1,A2,1
24500,24359,SADILLAC,1,A2,1
24500,24423,ST JULIEN INNOCENCE EULALIE,1,A2,1
24500,24532,SERRES ET MONTGUYARD,1,A2,1
24500,24167,EYMET,1,A2,1
24500,24536,SINGLEYRAC,1,A2,1
24500,24383,ST CAPRAISE D EYMET,1,A2,1
24500,24348,RAZAC D EYMET,1,A2,1
24500,24373,ST AUBIN DE CADELECH,1,A2,1
24510,24240,LIMEUIL,1,A2,1
24510,24407,STE FOY DE LONGAS,1,A2,1
24510,24362,VAL DE LOUYRE ET CAUDEAU,1,A2,1
24510,24558,TREMOLAT,1,A2,1
24510,24318,PAUNAT,1,A2,1
24510,24405,ST FELIX DE VILLADEIX,1,A2,1
24510,24327,PEZULS,1,A2,1
24510,24445,ST MARCEL DU PERIGORD,1,A2,1
24520,24499,ST SAUVEUR,1,A2,1
24520,24570,VERDON,1,A2,1
24520,24140,COURS DE PILE,1,A2,1
24520,24224,LAMONZIE MONTASTRUC,1,A2,1
24520,24361,ST AGNE,1,A2,1
24520,24296,MOULEYDIER,1,A2,1
24520,24419,ST GERMAIN ET MONS,1,A2,1
24520,24242,LIORAC SUR LOUYRE,1,A2,1
24520,24472,ST NEXANS,1,A2,1
24530,24096,CHAMPAGNAC DE BELAIR,1,A2,2
24530,24474,ST PANCRACE,1,A2,2
24530,24346,QUINSAC,1,A2,2
24530,24582,VILLARS,1,A2,2
24530,24064,BRANTOME EN PERIGORD,1,A2,2
24530,24107,LA CHAPELLE FAUCHER,1,A2,2
24530,24129,CONDAT SUR TRINCOU,1,A2,2
24540,24244,LOLME,1,A2,1
24540,24378,ST AVIT RIVIERE,1,A2,1
24540,24446,ST MARCORY,1,A2,1
24540,24195,GAUGEAC,1,A2,1
24540,24257,MARSALES,1,A2,1
24540,24280,MONPAZIER,1,A2,1
24540,24495,ST ROMAIN DE MONPAZIER,1,A2,1
24540,24043,BIRON,1,A2,1
24540,24080,CAPDROT,1,A2,1
24540,24231,LAVALADE,1,A2,1
24540,24384,ST CASSIEN,1,A2,1
24540,24542,SOULAURES,1,A2,1
24540,24572,VERGT DE BIRON,1,A2,1
24550,24232,LAVAUR,1,A2,1
24550,24337,PRATS DU PERIGORD,1,A2,1
24550,24245,LOUBEJAC,1,A2,1
24550,24039,BESSE,1,A2,1
24550,24075,CAMPAGNAC LES QUERCY,1,A2,1
24550,24585,VILLEFRANCHE DU PERIGORD,1,A2,1
24550,24263,MAZEYROLLES,1,A2,1
24550,24386,ST CERNIN DE L HERM,1,A2,1
24560,24024,BARDOU,1,A2,1
24560,24126,COLOMBIER,1,A2,1
24560,24045,BOISSE,1,A2,1
24560,24278,MONMADALES,1,A2,1
24560,24279,MONMARVES,1,A2,1
24560,24385,ST CERNIN DE LABARDE,1,A2,1
24560,24441,ST LEON D ISSIGEAC,1,A2,1
24560,24132,CONNE DE LABARDE,1,A2,1
24560,24374,ST AUBIN DE LANQUAIS,1,A2,1
24560,24168,PLAISANCE,1,A2,1
24560,24177,FAUX,1,A2,1
24560,24212,ISSIGEAC,1,A2,1
24560,24282,MONSAGUEL,1,A2,1
24560,24054,BOUNIAGUES,1,A2,1
24560,24176,FAURILLES,1,A2,1
24560,24287,MONTAUT,1,A2,1
24560,24483,ST PERDOUX,1,A2,1
24560,24492,STE RADEGONDE,1,A2,1
24570,24229,LE LARDIN ST LAZARE,1,A2,1
24570,24130,CONDAT SUR VEZERE,1,A2,1
24580,24356,ROUFFIGNAC ST CERNIN DE REILHAC,1,A2,1
24580,24330,PLAZAC,1,A2,1
24580,24183,FLEURAC,1,A2,1
24590,24050,BORREZE,1,A2,1
24590,24301,NADAILLAC,1,A2,1
24590,24412,ST GENIES,1,A2,1
24590,24215,JAYAC,1,A2,1
24590,24392,ST CREPIN ET CARLUCET,1,A2,1
24590,24012,ARCHIGNAC,1,A2,1
24590,24317,PAULIN,1,A2,1
24590,24516,SALIGNAC EYVIGUES,1,A2,1
24600,24058,BOURG DU BOST,1,A2,2
24600,24537,SIORAC DE RIBERAC,1,A2,2
24600,24586,VILLETOUREIX,1,A2,2
24600,24007,ALLEMANS,1,A2,2
24600,24090,CELLES,1,A2,2
24600,24114,CHASSAIGNES,1,A2,2
24600,24460,ST MEARD DE DRONE,1,A2,2
24600,24504,ST SULPICE DE ROUMAGNAC,1,A2,2
24600,24323,PETIT BERSAC,1,A2,2
24600,24455,ST MARTIN DE RIBERAC,1,A2,2
24600,24529,SEGONZAC,1,A2,2
24600,24128,COMBERANCHE ET EPELUCHE,1,A2,2
24600,24352,RIBERAC,1,A2,2
24600,24477,ST PARDOUX DE DRONE,1,A2,2
24600,24564,VANXAINS,1,A2,2
24610,24461,ST MEARD DE GURCON,1,A2,1
24610,24584,VILLEFRANCHE DE LONCHAT,1,A2,1
24610,24454,ST MARTIN DE GURSON,1,A2,1
24610,24292,MONTPEYROUX,1,A2,1
24610,24272,MINZAC,1,A2,1
24610,24083,CARSAC DE GURSON,1,A2,1
24620,24172,LES EYZIES,1,A2,1
24620,24544,TAMNIES,1,A2,1
24620,24559,TURSAC,1,A2,1
24620,24326,PEYZAC LE MOUSTIER,1,A2,1
24620,24255,MARQUAY,1,A2,1
24630,24218,JUMILHAC LE GRAND,1,A2,1
24640,24147,CUBJAC AUVEZERE VAL D ANS,1,A2,1
24640,24121,CHOURGNAC,1,A2,1
24640,24401,STE EULALIE D ANS,1,A2,1
24640,24026,BASSILLAC ET AUBEROCHE,1,A2,1
24650,24102,CHANCELADE,1,A2,1
24660,24312,SANILHAC,1,A2,1
24660,24138,COULOUNIEIX CHAMIERS,1,A2,1
24680,24225,LAMONZIE ST MARTIN,1,A2,1
24680,24194,GARDONNE,1,A2,1
24700,24380,ST BARTHELEMY DE BELLEGARDE,1,A2,1
24700,24449,ST MARTIAL D ARTENSET,1,A2,1
24700,24297,MOULIN NEUF,1,A2,1
24700,24415,ST GERAUD DE CORPS,1,A2,1
24700,24500,ST SAUVEUR LALANDE,1,A2,1
24700,24165,EYGURANDE ET GARDEDEUIL,1,A2,1
24700,24264,MENESPLET,1,A2,1
24700,24294,MONTPON MENESTEROL,1,A2,1
24700,24329,LE PIZOU,1,A2,1
24700,24494,ST REMY,1,A2,1
24750,24098,CHAMPCEVINEL,1,A2,1
24750,24053,BOULAZAC ISLE MANOIRE,1,A2,1
24750,24135,CORNILLE,1,A2,1
24750,24312,SANILHAC,1,A2,1
24750,24557,TRELISSAC,1,A2,1
24800,24305,NANTHIAT,1,A2,2
24800,24505,ST SULPICE D EXCIDEUIL,1,A2,2
24800,24567,VAUNAC,1,A2,2
24800,24095,CHALAIS,1,A2,2
24800,24171,EYZERAC,1,A2,2
24800,24485,ST PIERRE DE COLE,1,A2,2
24800,24425,ST JEAN DE COLE,1,A2,2
24800,24453,ST MARTIN DE FRESSENGEAS,1,A2,2
24800,24481,ST PAUL LA ROCHE,1,A2,2
24800,24496,ST ROMAIN ET ST CLEMENT,1,A2,2
24800,24522,SARRAZAC,1,A2,2
24800,24134,CORGNAC SUR L ISLE,1,A2,2
24800,24238,LEMPZOURS,1,A2,2
24800,24304,NANTHEUIL,1,A2,2
24800,24428,ST JORY DE CHALAIS,1,A2,2
24800,24551,THIVIERS,1,A2,2
25000,25056,BESANCON,1,B1,3
25110,25626,VILLERS ST MARTIN,1,C1,3
25110,25629,VOILLANS,1,C1,3
25110,25047,BAUME LES DAMES,1,C1,3
25110,25094,BRETIGNEY NOTRE DAME,1,C1,3
25110,25249,FONTENOTTE,1,C1,3
25110,25298,GROSBOIS,1,C1,3
25110,25312,HYEVRE MAGNY,1,C1,3
25110,25313,HYEVRE PAROISSE,1,C1,3
25110,25492,RILLANS,1,C1,3
25110,25538,SECHIN,1,C1,3
25110,25032,AUTECHAUX,1,C1,3
25110,25183,CUSANCE,1,C1,3
25110,25221,ESNANS,1,C1,3
25110,25546,SILLEY BLEFOND,1,C1,3
25110,25189,DAMMARTIN LES TEMPLIERS,1,C1,3
25110,25354,LUXIOL,1,C1,3
25110,25465,PONT LES MOULINS,1,C1,3
25110,25341,LOMONT SUR CRETE,1,C1,3
25110,25401,MONTIVERNAGE,1,C1,3
25110,25251,FOURBANNE,1,C1,3
25110,25299,GUILLON LES BAINS,1,C1,3
25110,25602,VERGRANNE,1,C1,3
25110,25604,VERNE,1,C1,3
25111,25400,MONTGESOYE,1,C1,3
25113,25523,STE MARIE,1,C1,3
25115,25467,POUILLEY LES VIGNES,1,B1,2
25120,25366,MANCENANS LIZERNE,2,E,3
25120,25392,MONT DE VOUGNEY,2,E,3
25120,25433,ORGEANS BLANCHEFONTAINE,2,E,3
25120,25091,LES BRESEUX,2,E,3
25120,25108,CERNAY L EGLISE,2,E,3
25120,25356,MAICHE,2,E,3
25130,25321,VILLERS LE LAC,1,E,3
25140,25127,CHARQUEMONT,2,E,3
25140,25255,FOURNET BLANCHEROCHE,2,E,3
25140,25213,LES ECORCES,2,E,3
25140,25256,FRAMBOUHANS,2,E,3
25150,25187,DAMBELIN,2,C1,3
25150,25214,ECOT,2,C1,3
25150,25281,GOUX LES DAMBELIN,2,C1,3
25150,25082,BOURGUIGNON,2,C1,3
25150,25033,AUTECHAUX ROIDE,2,C1,3
25150,25463,PONT DE ROIDE VERMONDANS,2,C1,3
25150,25485,REMONDANS VAIVRE,2,C1,3
25150,25618,VILLARS SOUS ECOT,2,C1,3
25150,25216,ECURCEY,2,C1,3
25150,25422,NEUCHATEL URTIERE,2,C1,3
25160,25405,MONTPERREUX,1,C1,3
25160,25459,LA PLANEE,1,C1,3
25160,25592,VAUX ET CHANTEGRUE,1,C1,3
25160,25361,MALBUISSON,1,C1,3
25160,25362,MALPAS,1,C1,3
25160,25442,OYE ET PALLET,1,C1,3
25160,25486,REMORAY BOUJEONS,1,C1,3
25160,25525,ST POINT LAC,1,C1,3
25160,25320,LABERGEMENT STE MARIE,1,C1,3
25160,25295,LES GRANGETTES,1,C1,3
25170,25622,VILLERS BUZON,1,B1,2
25170,25030,AUDEUX,1,B1,2
25170,25101,BURGILLE,1,B1,2
25170,25115,CHAMPAGNEY,1,B1,2
25170,25150,CHEVIGNEY SUR L OGNON,1,B1,2
25170,25172,COURCHAPON,1,B1,2
25170,25317,JALLERANGE,1,B1,2
25170,25383,MONCLEY,1,B1,2
25170,25510,RUFFEY LE CHATEAU,1,B1,2
25170,25427,NOIRONTE,1,B1,2
25170,25536,SAUVAGNEY,1,B1,2
25170,25136,CHAUCENNE,1,B1,2
25170,25326,LANTENNE VERTIERE,1,B1,2
25170,25414,LE MOUTHEROT,1,B1,2
25170,25482,RECOLOGNE,1,B1,2
25170,25119,CHAMPVANS LES MOULINS,1,B1,2
25170,25257,FRANEY,1,B1,2
25170,25448,PELOUSEY,1,B1,2
25170,25455,PLACEY,1,B1,2
25170,25217,EMAGNY,1,B1,2
25170,25225,ETRABONNE,1,B1,2
25170,25332,LAVERNAY,1,B1,2
25170,25371,MAZEROLLES LE SALIN,1,B1,2
25190,25138,LES TERRES DE CHAUX,2,E,3
25190,25192,DAMPJOUX,2,E,3
25190,25261,FROIDEVAUX,2,E,3
25190,25335,LIEBVILLERS,2,E,3
25190,25386,MONTANCY,2,E,3
25190,25387,MONTANDON,2,E,3
25190,25548,SOLEMONT,2,E,3
25190,25244,FLEUREY,2,E,3
25190,25275,GLERE,2,E,3
25190,25449,PESEUX,2,E,3
25190,25519,ST HIPPOLYTE,2,E,3
25190,25551,SOULCE CERNAY,2,E,3
25190,25393,MONTECHEROUX,2,E,3
25190,25426,NOIREFONTAINE,2,E,3
25190,25503,ROSIERES SUR BARBECHE,2,E,3
25190,25617,VILLARS SOUS DAMPJOUX,2,E,3
25190,25239,FEULE,2,E,3
25190,25402,MONTJOIE LE CHATEAU,2,E,3
25190,25584,VALOREILLE,2,E,3
25190,25061,BIEF,2,E,3
25190,25114,CHAMESOL,2,E,3
25190,25583,VALONNE,2,E,3
25190,25591,VAUFREY,2,E,3
25200,25284,GRAND CHARMONT,1,C1,3
25200,25057,BETHONCOURT,1,C1,3
25200,25388,MONTBELIARD,1,C1,3
25210,25042,LE BARBOUX,1,E,3
25210,25062,LE BIZOT,1,E,3
25210,25248,LES FONTENELLES,1,E,3
25210,25389,MONTBELIARDOT,1,E,3
25210,25456,PLAIMBOIS DU MIROIR,1,E,3
25210,25074,BONNETAGE,1,E,3
25210,25421,NARBIEF,1,E,3
25210,25512,LE RUSSEY,1,E,3
25210,25351,LE LUHIER,1,E,3
25210,25373,LE MEMONT,1,E,3
25210,25391,MONT DE LAVAL,1,E,3
25210,25522,ST JULIEN LES RUSSEY,1,E,3
25210,25077,LA BOSSE,1,E,3
25210,25286,GRAND COMBE DES BOIS,1,E,3
25210,25329,LAVAL LE PRIEURE,1,E,3
25220,25495,ROCHE LEZ BEAUPRE,1,B1,3
25220,25014,AMAGNEY,1,B1,3
25220,25575,VAIRE,1,B1,3
25220,25112,CHALEZEULE,1,B1,3
25220,25429,NOVILLARS,1,B1,3
25220,25111,CHALEZE,1,B1,3
25220,25560,THISE,1,B1,3
25230,25586,VANDONCOURT,2,C1,3
25230,25539,SELONCOURT,2,C1,3
25230,25071,BONDEVAL,2,C1,3
25230,25196,DASLE,2,C1,3
25240,25131,CHATELBLANC,1,C1,3
25240,25534,SARRAGEOIS,1,C1,3
25240,25619,LES VILLEDIEU,1,C1,3
25240,25121,CHAPELLE DES BOIS,1,C1,3
25240,25179,LE CROUZET,1,C1,3
25240,25451,PETITE CHAUX,1,C1,3
25240,25501,RONDEFONTAINE,1,C1,3
25240,25142,CHAUX NEUVE,1,C1,3
25240,25464,LES PONTETS,1,C1,3
25240,25483,RECULFOZ,1,C1,3
25240,25096,BREY ET MAISON DU BOIS,1,C1,3
25240,25263,GELLIN,1,C1,3
25240,25413,MOUTHE,1,C1,3
25250,25232,FAIMBE,2,C1,3
25250,25315,L ISLE SUR LE DOUBS,2,C1,3
25250,25226,ETRAPPE,2,C1,3
25250,25264,GEMONVAL,2,C1,3
25250,25266,GENEY,2,C1,3
25250,25365,MANCENANS,2,C1,3
25250,25372,MEDIERE,2,C1,3
25250,25470,LA PRETIERE,2,C1,3
25250,25552,SOURANS,2,C1,3
25250,25327,LANTHENANS,2,C1,3
25250,25369,MARVELISE,2,C1,3
25250,25479,RANG,2,C1,3
25250,25019,APPENANS,2,C1,3
25250,25059,BEUTAL,2,C1,3
25250,25066,BLUSSANGEAUX,2,C1,3
25250,25083,BOURNOIS,2,C1,3
25250,25311,HYEMONDANS,2,C1,3
25250,25431,ONANS,2,C1,3
25250,25005,ACCOLANS,2,C1,3
25250,25067,BLUSSANS,2,C1,3
25250,25093,BRETIGNEY,2,C1,3
25250,25553,SOYE,2,C1,3
25260,25159,COLOMBIER FONTAINE,2,C1,3
25260,25345,LONGEVELLE SUR DOUBS,2,C1,3
25260,25524,ST MAURICE COLOMBIER,2,C1,3
25260,25224,ETOUVANS,2,C1,3
25260,25350,LOUGRES,2,C1,3
25260,25394,MONTENOIS,2,C1,3
25270,25334,LEVIER,1,C1,3
25270,25627,VILLERS SOUS CHALAMONT,1,C1,3
25270,25122,CHAPELLE D HUIN,1,C1,3
25270,25541,SEPTFONTAINES,1,C1,3
25270,25270,GEVRESIN,1,C1,3
25270,25513,STE ANNE,1,C1,3
25270,25621,VILLENEUVE D AMONT,1,C1,3
25270,25180,CROUZET MIGETTE,1,C1,3
25270,25404,MONTMAHOUX,1,C1,3
25270,25026,ARC SOUS MONTENOT,1,C1,3
25290,25106,CADEMENE,1,C1,3
25290,25537,SCEY MAISIERES,1,C1,3
25290,25220,EPEUGNEY,1,C1,3
25290,25434,ORNANS,1,C1,3
25290,25511,RUREY,1,C1,3
25290,25129,CHASSAGNE ST DENIS,1,C1,3
25300,25157,LA CLUSE ET MIJOUX,1,E,3
25300,25634,VUILLECIN,1,E,3
25300,25012,LES ALLIES,1,E,3
25300,25201,DOMMARTIN,1,E,3
25300,25204,DOUBS,1,E,3
25300,25462,PONTARLIER,1,E,3
25300,25609,VERRIERES DE JOUX,1,E,3
25300,25515,STE COLOMBE,1,E,3
25300,25110,CHAFFOIS,1,E,3
25300,25293,GRANGES NARBOZ,1,E,3
25300,25309,HOUTAUD,1,E,3
25300,25024,ARCON,1,E,3
25300,25254,LES FOURGS,1,E,3
25310,25004,ABBEVILLERS,2,C1,4
25310,25063,BLAMONT,2,C1,4
25310,25194,DANNEMARIE,2,C1,4
25310,25274,GLAY,2,C1,4
25310,25378,MESLIERES,2,C1,4
25310,25452,PIERREFONTAINE LES BLAMONT,2,C1,4
25310,25615,VILLARS LES BLAMONT,2,C1,4
25310,25304,HERIMONCOURT,2,C1,4
25310,25497,ROCHES LES BLAMONT,2,C1,4
25310,25562,THULAY,2,C1,4
25320,25631,VORGES LES PINS,1,B1,3
25320,25084,BOUSSIERES,1,B1,3
25320,25105,BYANS SUR DOUBS,1,B1,3
25320,25438,OSSELLE ROUTELLE,1,B1,3
25320,25001,ABBANS DESSOUS,1,B1,3
25320,25561,THORAISE,1,B1,3
25320,25564,TORPES,1,B1,3
25320,25147,CHEMAUDIN ET VAUX,1,B1,3
25320,25477,RANCENAY,1,B1,3
25320,25103,BUSY,1,B1,3
25320,25287,GRANDFONTAINE,1,B1,3
25320,25397,MONTFERRAND LE CHATEAU,1,B1,3
25330,25017,AMONDANS,1,C1,3
25330,25199,DESERVILLERS,1,C1,3
25330,25346,LONGEVILLE,1,C1,3
25330,25489,REUGNEY,1,C1,3
25330,25533,SARAZ,1,C1,3
25330,25155,CLERON,1,C1,3
25330,25223,ETERNOZ,1,C1,3
25330,25241,FLAGEY,1,C1,3
25330,25338,LIZINE,1,C1,3
25330,25545,SILLEY AMANCEY,1,C1,3
25330,25016,AMATHAY VESIGNEUX,1,C1,3
25330,25015,AMANCEY,1,C1,3
25330,25420,NANS SOUS STE ANNE,1,C1,3
25330,25070,BOLANDOZ,1,C1,3
25330,25120,CHANTRANS,1,C1,3
25330,25236,FERTANS,1,C1,3
25330,25359,MALANS,1,C1,3
25340,25003,ABBENANS,1,C1,3
25340,25018,ANTEUIL,1,C1,3
25340,25247,FONTENELLE MONTBY,1,C1,3
25340,25613,VIETHOREY,1,C1,3
25340,25177,CROSEY LE GRAND,1,C1,3
25340,25246,FONTAINE LES CLERVAL,1,C1,3
25340,25156,PAYS DE CLERVAL,1,C1,3
25340,25276,GONDENANS MONTBY,1,C1,3
25340,25306,L HOPITAL ST LIEFFROY,1,C1,3
25340,25496,ROCHE LES CLERVAL,1,C1,3
25340,25574,UZELLE,1,C1,3
25340,25087,BRANNE,1,C1,3
25340,25516,ST GEORGES ARMONT,1,C1,3
25340,25178,CROSEY LE PETIT,1,C1,3
25340,25461,POMPIERRE SUR DOUBS,1,C1,3
25350,25367,MANDEURE,2,C1,3
25360,25166,COTEBRUNE,1,C1,3
25360,25273,GLAMONDANS,1,C1,3
25360,25278,GONSANS,1,C1,3
25360,25418,NANCRAY,1,C1,3
25360,25009,AISSEY,1,C1,3
25360,25417,NAISEY LES GRANGES,1,C1,3
25360,25590,VAUDRIVILLERS,1,C1,3
25360,25078,BOUCLANS,1,C1,3
25360,25437,OSSE,1,C1,3
25360,25446,PASSAVANT,1,C1,3
25360,25006,ADAM LES PASSAVANT,1,C1,3
25360,25116,CHAMPLIVE,1,C1,3
25360,25324,LANANS,1,C1,3
25360,25355,MAGNY CHATELARD,1,C1,3
25360,25520,ST JUAN,1,C1,3
25370,25380,METABIEF,1,C1,3
25370,25348,LONGEVILLES MONT D OR,1,C1,3
25370,25565,TOUILLON ET LOUTELET,1,C1,3
25370,25252,FOURCATIER ET MAISON NEUVE,1,C1,3
25370,25308,LES HOPITAUX VIEUX,1,C1,3
25370,25318,JOUGNE,1,C1,3
25370,25514,ST ANTOINE,1,C1,3
25370,25307,LES HOPITAUX NEUFS,1,C1,3
25370,25494,ROCHEJEAN,1,C1,3
25380,25173,COUR ST MAURICE,2,E,3
25380,25290,LA GRANGE,2,E,3
25380,25344,LONGEVELLE LES RUSSEY,2,E,3
25380,25046,BATTENANS VARIN,2,E,3
25380,25554,SURMONT,2,E,3
25380,25113,CHAMESEY,2,E,3
25380,25051,BELLEHERBE,2,E,3
25380,25095,BRETONVILLERS,2,E,3
25380,25125,CHARMOILLE,2,E,3
25380,25504,ROSUREUX,2,E,3
25380,25588,VAUCLUSE,2,E,3
25380,25471,PROVENCHERE,2,E,3
25380,25589,VAUCLUSOTTE,2,E,3
25390,25288,FOURNETS LUISANS,1,E,3
25390,25432,ORCHAMPS VENNES,1,E,3
25390,25457,PLAIMBOIS VENNES,1,E,3
25390,25301,GUYANS VENNES,1,E,3
25390,25349,LORAY,1,E,3
25390,25600,VENNES,1,E,3
25390,25161,CONSOLATION MAISONNETTES,1,E,3
25390,25243,FLANGEBOUCHE,1,E,3
25390,25262,FUANS,1,E,3
25400,25230,EXINCOURT,2,C1,3
25400,25555,TAILLECOURT,2,C1,3
25400,25020,ARBOUANS,2,C1,3
25400,25031,AUDINCOURT,2,C1,3
25410,25164,CORCONDRAY,1,B1,2
25410,25195,DANNEMARIE SUR CRETE,1,B1,2
25410,25374,MERCEY LE GRAND,1,B1,2
25410,25527,ST VIT,1,B1,2
25410,25055,BERTHELANGE,1,B1,2
25410,25438,OSSELLE ROUTELLE,1,B1,2
25410,25594,VELESMES ESSARTS,1,B1,2
25410,25466,POUILLEY FRANCAIS,1,B1,2
25410,25502,ROSET FLUANS,1,B1,2
25410,25616,VILLARS ST GEORGES,1,B1,2
25410,25235,FERRIERES LES BOIS,1,B1,2
25410,25162,CORCELLES FERRIERES,1,B1,2
25420,25632,VOUJEAUCOURT,1,C1,3
25420,25054,BERCHE,1,C1,3
25420,25043,BART,1,C1,3
25420,25170,COURCELLES LES MONTBELIARD,1,C1,3
25420,25191,DAMPIERRE SUR LE DOUBS,1,C1,3
25430,25635,VYT LES BELVOIR,2,C1,3
25430,25053,BELVOIR,2,C1,3
25430,25478,RANDEVILLERS,2,C1,3
25430,25529,SANCEY,2,C1,3
25430,25597,VELLEVANS,2,C1,3
25430,25145,CHAZOT,2,C1,3
25430,25436,ORVE,2,C1,3
25430,25476,RAHON,2,C1,3
25430,25595,VELLEROT LES BELVOIR,2,C1,3
25430,25544,SERVIN,2,C1,3
25430,25607,VERNOIS LES BELVOIR,2,C1,3
25440,25044,BARTHERANS,1,B1,3
25440,25209,ECHAY,1,B1,3
25440,25507,ROUHE,1,B1,3
25440,25002,ABBANS DESSUS,1,B1,3
25440,25090,BRERES,1,B1,3
25440,25143,CHAY,1,B1,3
25440,25185,CUSSEY SUR LISON,1,B1,3
25440,25330,LAVANS QUINGEY,1,B1,3
25440,25443,PALANTINE,1,B1,3
25440,25104,BY,1,B1,3
25440,25134,CHATILLON SUR LISON,1,B1,3
25440,25154,CHOUZELOT,1,B1,3
25440,25340,LOMBARD,1,B1,3
25440,25460,LE VAL,1,B1,3
25440,25500,RONCHAUX,1,B1,3
25440,25528,SAMSON,1,B1,3
25440,25126,CHARNAY,1,B1,3
25440,25149,CHENECEY BUILLON,1,B1,3
25440,25171,COURCELLES,1,B1,3
25440,25283,GOUX SOUS LANDET,1,B1,3
25440,25336,LIESLE,1,B1,3
25440,25445,PAROY,1,B1,3
25440,25475,QUINGEY,1,B1,3
25440,25098,BUFFARD,1,B1,3
25440,25109,CESSEY,1,B1,3
25440,25253,FOURG,1,B1,3
25440,25379,MESMAY,1,B1,3
25440,25416,MYON,1,B1,3
25440,25450,PESSANS,1,B1,3
25440,25488,RENNES SUR LOUE,1,B1,3
25450,25193,DAMPRICHARD,2,E,3
25460,25228,ETUPES,2,C1,3
25470,25049,BELFAYS,2,E,3
25470,25102,BURNEVILLERS,2,E,3
25470,25238,FESSEVILLERS,2,E,3
25470,25571,TREVILLERS,2,E,3
25470,25573,URTIERE,2,E,3
25470,25559,THIEBOUHANS,2,E,3
25470,25174,COURTEFONTAINE,2,E,3
25470,25280,GOUMOIS,2,E,3
25470,25314,INDEVILLERS,2,E,3
25470,25124,CHARMAUVILLERS,2,E,3
25470,25234,FERRIERES LE LAC,2,E,3
25470,25458,LES PLAINS ET GRANDS ESSARTS,2,E,3
25480,25212,ECOLE VALENTIN,1,B1,2
25480,25381,MISEREY SALINES,1,B1,2
25480,25454,PIREY,1,B1,2
25490,25040,BADEVEL,2,C1,3
25490,25190,DAMPIERRE LES BOIS,2,C1,3
25490,25011,ALLENJOIE,2,C1,3
25490,25237,FESCHES LE CHATEL,2,C1,3
25500,25240,LES FINS,1,E,3
25500,25050,LE BELIEU,1,E,3
25500,25403,MONTLEBON,1,E,3
25500,25425,NOEL CERNEUX,1,E,3
25500,25411,MORTEAU,1,E,3
25500,25160,LES COMBES,1,E,3
25500,25148,LA CHENALOTTE,1,E,3
25510,25203,DOMPREL,1,E,3
25510,25625,VILLERS LA COMBE,1,E,3
25510,25268,GERMEFONTAINE,1,E,3
25510,25333,LAVIRON,1,E,3
25510,25453,PIERREFONTAINE LES VARANS,1,E,3
25510,25289,GRANDFONTAINE SUR CREUSE,1,E,3
25510,25550,LA SOMMETTE,1,E,3
25520,25487,RENEDALE,1,E,3
25520,25549,SOMBACOUR,1,E,3
25520,25029,AUBONNE,1,E,3
25520,25440,OUHANS,1,E,3
25520,25517,ST GORGON MAIN,1,E,3
25520,25060,BIANS LES USIERS,1,E,3
25520,25282,GOUX LES USIERS,1,E,3
25520,25025,ARC SOUS CICON,1,E,3
25520,25099,BUGNY,1,E,3
25520,25229,EVILLERS,1,E,3
25530,25052,BELMONT,1,C1,3
25530,25175,COURTETAIN ET SALANS,1,C1,3
25530,25231,EYSSON,1,C1,3
25530,25623,VILLERS CHIEF,1,C1,3
25530,25325,LANDRESSE,1,C1,3
25530,25007,ADAM LES VERCEL,1,C1,3
25530,25089,BREMONDANS,1,C1,3
25530,25141,CHAUX LES PASSAVANT,1,C1,3
25530,25151,CHEVIGNEY LES VERCEL,1,C1,3
25530,25435,ORSANS,1,C1,3
25530,25218,EPENOUSE,1,C1,3
25530,25441,OUVANS,1,C1,3
25530,25596,VELLEROT LES VERCEL,1,C1,3
25530,25601,VERCEL VILLEDIEU LE CAMP,1,C1,3
25550,25013,ALLONDANS,1,C1,3
25550,25210,ECHENANS,1,C1,3
25550,25048,BAVANS,1,C1,3
25550,25521,ST JULIEN LES MONTBELIARD,1,C1,3
25550,25316,ISSANS,1,C1,3
25550,25207,DUNG,1,C1,3
25550,25322,LAIRE,1,C1,3
25550,25469,PRESENTEVILLERS,1,C1,3
25550,25481,RAYNANS,1,C1,3
25560,25041,BANNANS,1,C1,3
25560,25202,DOMPIERRE LES TILLEULS,1,C1,3
25560,25259,FRASNE,1,C1,3
25560,25176,COURVIERES,1,C1,3
25560,25100,BULLE,1,C1,3
25560,25075,BONNEVAUX,1,C1,3
25560,25079,BOUJAILLES,1,C1,3
25560,25085,BOUVERANS,1,C1,3
25560,25493,LA RIVIERE DRUGEON,1,C1,3
25570,25285,GRAND COMBE CHATELEU,1,E,3
25580,25630,VOIRES,1,C1,3
25580,25424,LES PREMIERS SAPINS,1,C1,3
25580,25208,DURNES,1,C1,3
25580,25222,ETALANS,1,C1,3
25580,25233,FALLERANS,1,C1,3
25580,25211,ECHEVANNES,1,C1,3
25580,25300,GUYANS DURNES,1,C1,3
25580,25535,SAULES,1,C1,3
25580,25331,LAVANS VUILLAFANS,1,C1,3
